,dataSrc,mz,nmass,hmdb.KEGG.ID,hmdb.Score,metlin.KEGG.ID,metlin.Score,neighbor.cpds,top.score,BioCAn.ID
3969,HilNeg,498.2643,499.2715497,,,,,C19990,0.0,
3970,HilNeg,498.3031,499.3103556,,,,,,0.0,
3971,HilNeg,498.9093,499.9165517,,,,,,0.0,
3972,HilNeg,500.1305,501.1378155,,,,,C08123,0.0,
3973,HilNeg,500.9837,501.9909275,,,,,C19358,0.0,
3974,HilNeg,501.1237,502.1309697,,,,,C10989;C18790,0.0,
3975,HilNeg,501.2222,502.229481,,,,,,0.0,
3976,HilNeg,501.3005,502.307784,,,,,C09948,0.0,
3977,HilNeg,502.0837,503.0909633,,,,,,0.0,
3978,HilNeg,502.1273,503.1345908,,,,,,0.0,
3979,HilNeg,502.1869,503.1941743,,,,,,0.0,
3980,HilNeg,502.9357,503.9429265,,,,,,0.0,
3981,HilNeg,502.9898,503.9971184,,,,,,0.0,
3982,HilNeg,503.1359,504.1431444,,,,,C11728;C21152,0.0,
3983,HilNeg,503.1596,504.1669243,,,,,C00492;C05404;C00713;C00883;C01835;C02160;C03367;C03661;C03848;C06219;C08239;C08243;C08251;C08782;C12410;C21454,3.068965517,C00492
3984,HilNeg,504.1051,505.1123945,,,,,,0.0,
3985,HilNeg,505.1079,506.1151942,,,,,C18523,0.0,
3986,HilNeg,505.2553,506.2625978,,,,,,0.0,
3987,HilNeg,506.1259,507.1331477,,,,,C17272,0.0,
3988,HilNeg,507.1044,508.1116888,,,,,,0.0,
3989,HilNeg,507.245,508.2522482,,,,,C04931;C15553,0.0,
3990,HilNeg,508.086,509.0932466,,,,,,0.0,
3991,HilNeg,508.1705,509.1777744,,,,,,0.0,
3992,HilNeg,508.1788,509.1860409,,,,,,0.0,
3993,HilNeg,509.0314,510.0387111,,,,,,0.0,
3994,HilNeg,509.171,510.1782769,,,,,,0.0,
3995,HilNeg,509.2016,510.2088876,,,,,C15623,0.0,
3996,HilNeg,509.2237,510.2310128,,,,,,0.0,
3997,HilNeg,510.0413,511.0485637,,,,,,0.0,
3998,HilNeg,510.2796,511.2868613,,,,,,0.0,
3999,HilNeg,510.3619,511.3691985,,,,,,0.0,
4000,HilNeg,510.8601,511.8673818,,,,,,0.0,
4001,HilNeg,511.0841,512.0913346,,,,,,0.0,
4002,HilNeg,512.09,513.0973018,,,,,,0.0,
4003,HilNeg,512.1244,513.1317014,,,,,,0.0,
4004,HilNeg,512.2043,513.2115826,,,,,C21293,0.0,
4005,HilNeg,512.3372,513.3444989,,,,,,0.0,
4006,HilNeg,513.1536,514.160891,,,,,C14077,0.0,
4007,HilNeg,514.059,515.0662658,,,,,,0.0,
4008,HilNeg,515.029,516.0362866,,,,,,0.0,
4009,HilNeg,515.1201,516.127385,,,,,C08175;C10445;C10468;C12712;C16222,0.0,
4010,HilNeg,515.2055,516.2127994,,,,,,0.0,
4011,HilNeg,516.1188,517.1260687,,,,,,0.0,
4012,HilNeg,516.1266,517.1338485,,,,,,0.0,
4013,HilNeg,517.0007,518.0079861,,,,,,0.0,
4014,HilNeg,517.1107,518.11801,,,,,,0.0,
4015,HilNeg,517.1956,518.2028891,,,,,,0.0,
4016,HilNeg,518.1378,519.1450597,,,,,,0.0,
4017,HilNeg,519.0652,520.0724908,,,,,C10392,0.0,
4018,HilNeg,519.093,520.1002815,,,,,C07231,0.0,
4019,HilNeg,519.1763,520.1836154,,,,,,0.0,
4020,HilNeg,519.2739,520.2811784,,,,,,0.0,
4021,HilNeg,520.1175,521.1247901,,,,,,0.0,
4022,HilNeg,521.0637,522.0709401,,,,,,0.0,
4023,HilNeg,521.0787,522.0860097,,,,,C18694,0.0,
4024,HilNeg,522.0251,523.0323587,,,,,C06149,0.0,
4025,HilNeg,522.1026,523.1099202,,,,,,0.0,
4026,HilNeg,522.3326,523.3398503,,,,,,0.0,
4027,HilNeg,523.0015,524.0087781,,,,,,0.0,
4028,HilNeg,523.2002,524.2075139,,,,,,0.0,
4029,HilNeg,523.2674,524.2746892,,,,,,0.0,
4030,HilNeg,524.0792,525.0864793,,,,,,0.0,
4031,HilNeg,524.3194,525.3266801,,,,,C11999;C20739,0.0,
4032,HilNeg,524.9475,525.9548206,,,,,,0.0,
4033,HilNeg,524.9853,525.9925743,,,,,,0.0,
4034,HilNeg,525.0781,526.0854198,,,,,C18596,0.0,
4035,HilNeg,525.2354,526.2427019,,,,,,0.0,
4036,HilNeg,526.0945,527.1017489,,,,,,0.0,
4037,HilNeg,526.3126,527.3198576,,,,,,0.0,
4038,HilNeg,526.8333,527.8405851,,,,,,0.0,
4039,HilNeg,527.0791,528.0863427,,,,,,0.0,
4040,HilNeg,527.2158,528.2230893,,,,,,0.0,
4041,HilNeg,527.33,528.3372694,,,,,,0.0,
4042,HilNeg,528.1785,529.1857389,,,,,,0.0,
4043,HilNeg,528.9925,529.9997795,,,,,,0.0,
4044,HilNeg,529.291,530.2982669,,,,,,0.0,
4045,HilNeg,530.2479,531.255203,,,,,,0.0,
4046,HilNeg,530.3008,531.308056,,,,,,0.0,
4047,HilNeg,531.1968,532.2041111,,,,,,0.0,
4048,HilNeg,532.0915,533.0987833,,,,,,0.0,
4049,HilNeg,532.2015,533.2088251,,,,,,0.0,
4050,HilNeg,532.9299,533.9371742,,,,,,0.0,
4051,HilNeg,532.9928,534.0001223,,,,,,0.0,
4052,HilNeg,533.2062,534.2135056,,,,,C08787;C16915;C17048;C20136,0.0,
4053,HilNeg,534.0055,535.0127647,,,,,,0.0,
4054,HilNeg,534.1983,535.2055442,,,,,,0.0,
4055,HilNeg,534.2831,535.2904111,,,,,,0.0,
4056,HilNeg,535.1621,536.1694172,,,,,,0.0,
4057,HilNeg,535.3366,536.3438931,,,,,,0.0,
4058,HilNeg,536.0599,537.0671964,,,,,,0.0,
4059,HilNeg,536.1873,537.1945455,,,,,,0.0,
4060,HilNeg,536.1904,537.1977253,,,,,,0.0,
4061,HilNeg,536.3311,537.3383656,,,,,,0.0,
4062,HilNeg,536.5123,537.5195515,,,,,,0.0,
4063,HilNeg,537.1034,538.1106742,,,,,C08745,0.0,
4064,HilNeg,537.3509,538.3581269,,,,,,0.0,
4065,HilNeg,538.219,539.2262274,,,,,,0.0,
4066,HilNeg,538.9845,539.9917881,,,,,,0.0,
4067,HilNeg,539.0106,540.0178719,,,,,,0.0,
4068,HilNeg,539.0788,540.0860315,,,,,,0.0,
4069,HilNeg,539.1918,540.1990642,,,,,,0.0,
4070,HilNeg,539.2477,540.2549448,,,,,,0.0,
4071,HilNeg,540.1292,541.1364281,,,,,C18408,0.0,
4072,HilNeg,540.1955,541.2027685,,,,,,0.0,
4073,HilNeg,540.254,541.2612322,,,,,,0.0,
4074,HilNeg,540.9288,541.9360751,,,,,,0.0,
4075,HilNeg,541.0421,542.0493935,,,,,,0.0,
4076,HilNeg,541.1051,542.1123804,,,,,,0.0,
4077,HilNeg,541.3467,542.3540239,,,,,,0.0,
4078,HilNeg,541.3707,542.3779614,,,,,,0.0,
4079,HilNeg,542.0334,543.0406528,,,,,,0.0,
4080,HilNeg,542.1692,543.176431,,,,,C01661;C11230;C11618;C12427,0.0,
4081,HilNeg,542.9213,543.9286077,,,,,,0.0,
4082,HilNeg,543.1289,544.1361919,,,,,,0.0,
4083,HilNeg,543.2584,544.2656483,,,,,,0.0,
4084,HilNeg,543.3478,544.3550658,,,,,,0.0,
4085,HilNeg,544.3534,545.3606307,,,,,,0.0,
4086,HilNeg,544.3569,545.3641884,,,,,,0.0,
4087,HilNeg,545.0802,546.0874979,,,,,,0.0,
4088,HilNeg,545.2125,546.2197919,,,,,,0.0,
4089,HilNeg,545.3148,546.322039,,,,,C15739,0.0,
4090,HilNeg,546.1799,547.187154,,,,,,0.0,
4091,HilNeg,547.0791,548.0863634,,,,,C03187;C03319;C03442;C07277;C11912;C20682,0.0,
4092,HilNeg,547.1797,548.1869465,,,,,C15579,0.0,
4093,HilNeg,548.1376,549.1449046,,,,,,0.0,
4094,HilNeg,548.2039,549.2111474,,,,,,0.0,
4095,HilNeg,548.3844,549.3916627,,,,,,0.0,
4096,HilNeg,549.0612,550.0685119,,,,,,0.0,
4097,HilNeg,549.2433,550.2506146,,,,,,0.0,
4098,HilNeg,550.06,551.0672582,,,,,,0.0,
4099,HilNeg,551.0413,552.0485516,,,,,,0.0,
4100,HilNeg,551.1205,552.1277859,,,,,,0.0,
4101,HilNeg,551.2127,552.2199664,,,,,C12937,0.0,
4102,HilNeg,552.2684,553.2756627,,,,,,0.0,
4103,HilNeg,553.3459,554.3531976,,,,,,0.0,
4104,HilNeg,554.0314,555.0386935,,,,,,0.0,
4105,HilNeg,554.1881,555.1953397,,,,,C13765,0.0,
4106,HilNeg,554.2708,555.2780726,,,,,C17585;C17586;C17997,0.0,
4107,HilNeg,554.3451,555.3524067,,,,,,0.0,
4108,HilNeg,555.0529,556.0602034,,,,,,0.0,
4109,HilNeg,555.1123,556.1195341,,,,,,0.0,
4110,HilNeg,555.2099,556.217152,,,,,C11666;C11667,0.0,
4111,HilNeg,555.2475,556.2548085,,,,,,0.0,
4112,HilNeg,555.3275,556.3348186,,,,,,0.0,
4113,HilNeg,555.3615,556.3688151,,,,,,0.0,
4114,HilNeg,556.1123,557.119532,,,,,C08115;C21073;C21074,0.0,
4115,HilNeg,556.3586,557.3658984,,,,,,0.0,
4116,HilNeg,557.0188,558.0260271,,,,,,0.0,
4117,HilNeg,557.2627,558.2699547,,,,,,0.0,
4118,HilNeg,557.3253,558.3325919,,,,,,0.0,
4119,HilNeg,557.3429,558.3501763,,,,,,0.0,
4120,HilNeg,558.126,559.1332665,,,,,C11911;C11919;C18031;C18643;C20765;C21356,0.0,
4121,HilNeg,558.2766,559.28384,,,,,,0.0,
4122,HilNeg,559.1485,560.1557594,,,,,,0.0,
4123,HilNeg,559.293,560.3002831,,,,,,0.0,
4124,HilNeg,559.305,560.3122805,,,,,,0.0,
4125,HilNeg,560.2044,561.2117255,,,,,,0.0,
4126,HilNeg,560.9884,561.9956921,,,,,,0.0,
4127,HilNeg,562.004,563.0112497,,,,,,0.0,
4128,HilNeg,562.1524,563.159646,,,,,,0.0,
4129,HilNeg,562.1738,563.1810763,,,,,,0.0,
4130,HilNeg,562.4006,563.4078752,,,,,,0.0,
4131,HilNeg,563.0551,564.0623449,,,,,,0.0,
4132,HilNeg,563.0804,564.0876291,,,,,,0.0,
4133,HilNeg,563.1964,564.2036637,,,,,C03281,0.0,
4134,HilNeg,563.3301,564.3373436,,,,,,0.0,
4135,HilNeg,564.145,565.1522534,,,,,C20489,0.0,
4136,HilNeg,564.2324,565.2397138,,,,,,0.0,
4137,HilNeg,565.0557,566.0629492,,,,,C00052;C00029;C03733,1.965517241,C00052
4138,HilNeg,565.3029,566.3101314,,,,,,0.0,
4139,HilNeg,567.0327,568.0399508,,,,,,0.0,
4140,HilNeg,567.2835,568.290768,,,,,C08878,0.0,
4141,HilNeg,567.3574,568.3646976,,,,,,0.0,
4142,HilNeg,568.153,569.1602404,,,,,,0.0,
4143,HilNeg,568.344,569.3512687,,,,,C20601,0.0,
4144,HilNeg,568.3615,569.3687476,,,,,,0.0,
4145,HilNeg,569.1153,570.1226142,,,,,,0.0,
4146,HilNeg,569.2635,570.2707517,,,,,,0.0,
4147,HilNeg,569.2635,570.2708185,,,,,,0.0,
4148,HilNeg,569.3737,570.3809818,,,,,,0.0,
4149,HilNeg,570.1599,571.1671957,,,,,C19379,0.0,
4150,HilNeg,570.3724,571.3797215,,,,,,0.0,
4151,HilNeg,571.1272,572.1344907,,,,,,0.0,
4152,HilNeg,571.1884,572.1956393,,,,,,0.0,
4153,HilNeg,571.278,572.2852715,,,,,,0.0,
4154,HilNeg,571.3578,572.3650733,,,,,,0.0,
4155,HilNeg,571.4029,572.4101964,,,,,,0.0,
4156,HilNeg,572.1204,573.1276475,,,,,C21384,0.068965517,C21384
4157,HilNeg,572.3551,573.3623658,,,,,,0.0,
4158,HilNeg,573.2403,574.2475576,,,,,C21431,0.0,
4159,HilNeg,574.0971,575.1044066,,,,,,0.0,
4160,HilNeg,574.2601,575.2674136,,,,,,0.0,
4161,HilNeg,575.0033,576.0105389,,,,,,0.0,
4162,HilNeg,575.1677,576.1749289,,,,,,0.0,
4163,HilNeg,576.0074,577.0146292,,,,,,0.0,
4164,HilNeg,577.0089,578.0161464,,,,,,0.0,
4165,HilNeg,577.1854,578.1926446,,,,,C10876,0.0,
4166,HilNeg,579.1806,580.1878689,,,,,C09789;C09793;C10307;C16423;C16799,0.0,
4167,HilNeg,579.1854,580.192671,,,,,,0.0,
4168,HilNeg,580.0686,581.0758582,,,,,,0.0,
4169,HilNeg,580.3597,581.3669464,,,,,,0.0,
4170,HilNeg,581.1896,582.1969195,,,,,C08046,0.0,
4171,HilNeg,581.3615,582.3687364,,,,,,0.0,
4172,HilNeg,581.3869,582.3941272,,,,,,0.0,
4173,HilNeg,582.1147,583.1220128,,,,,,0.0,
4174,HilNeg,582.359,583.3662999,,,,,,0.0,
4175,HilNeg,582.3763,583.3835689,,,,,,0.0,
4176,HilNeg,582.9901,583.9973728,,,,,,0.0,
4177,HilNeg,583.2791,584.2863828,,,,,C01443,0.0,
4178,HilNeg,583.369,584.3762857,,,,,,0.0,
4179,HilNeg,584.1309,585.1381517,,,,,,0.0,
4180,HilNeg,584.3618,585.369118,,,,,,0.0,
4181,HilNeg,584.3863,585.3935564,,,,,,0.0,
4182,HilNeg,585.1189,586.1261492,,,,,,0.0,
4183,HilNeg,585.3474,586.3547111,,,,,C11969,0.0,
4184,HilNeg,585.3851,586.392371,,,,,C08957,0.0,
4185,HilNeg,586.0963,587.1035737,,,,,,0.0,
4186,HilNeg,586.2144,587.2216839,,,,,,0.0,
4187,HilNeg,586.2243,587.2315645,,,,,,0.0,
4188,HilNeg,586.8712,587.8785168,,,,,,0.0,
4189,HilNeg,586.9908,587.9980796,,,,,,0.0,
4190,HilNeg,587.1418,588.1490287,,,,,,0.0,
4191,HilNeg,587.268,588.2753218,,,,,,0.0,
4192,HilNeg,587.3436,588.3508415,,,,,,0.0,
4193,HilNeg,588.1575,589.1647686,,,,,C12473,0.0,
4194,HilNeg,589.1172,590.1245107,,,,,,0.0,
4195,HilNeg,589.3519,590.3591407,,,,,,0.0,
4196,HilNeg,591.0521,592.059413,,,,,,0.0,
4197,HilNeg,591.2289,592.2362142,,,,,,0.0,
4198,HilNeg,592.1881,593.1953347,,,,,,0.0,
4199,HilNeg,592.2847,593.2919501,,,,,C10007,0.0,
4200,HilNeg,593.3402,594.3474987,,,,,C05793;C16147;C16861,0.0,
4201,HilNeg,594.3087,595.3160212,,,,,,0.0,
4202,HilNeg,594.9742,595.9814607,,,,,,0.0,
4203,HilNeg,595.0126,596.0199012,,,,,,0.0,
4204,HilNeg,595.1603,596.1675495,,,,,C08649;C09616;C09732;C09805,0.0,
4205,HilNeg,596.344,597.3513233,,,,,C10016;C12002,0.0,
4206,HilNeg,596.3541,597.3613452,,,,,C10016,0.0,
4207,HilNeg,596.3902,597.3975113,,,,,,0.0,
4208,HilNeg,597.0315,598.0387792,,,,,,0.0,
4209,HilNeg,597.1251,598.1323767,,,,,,0.0,
4210,HilNeg,597.2222,598.2295097,,,,,C18149,0.0,
4211,HilNeg,597.2836,598.2909085,,,,,,0.0,
4212,HilNeg,597.3478,598.3550685,,,,,C11980,0.0,
4213,HilNeg,598.1349,599.142169,,,,,,0.0,
4214,HilNeg,598.37,599.3773201,,,,,,0.0,
4215,HilNeg,598.3721,599.3793528,,,,,,0.0,
4216,HilNeg,598.9684,599.9756305,,,,,,0.0,
4217,HilNeg,599.1266,600.1338723,,,,,,0.0,
4218,HilNeg,599.1935,600.2008221,,,,,C11663,0.0,
4219,HilNeg,599.3358,600.3430534,,,,,,0.0,
4220,HilNeg,599.3932,600.4005078,,,,,,0.0,
4221,HilNeg,599.5125,600.5197898,,,,,,0.0,
4222,HilNeg,600.1594,601.1666768,,,,,,0.0,
4223,HilNeg,600.2269,601.2341397,,,,,,0.0,
4224,HilNeg,600.3838,601.3911146,,,,,,0.0,
4225,HilNeg,601.2056,602.212862,,,,,C05928,2.448275862,C05928
4226,HilNeg,602.1331,603.1403377,,,,,,0.0,
4227,HilNeg,602.1921,603.1994156,,,,,,0.0,
4228,HilNeg,602.3018,603.309028,,,,,,0.0,
4229,HilNeg,603.132,604.1392928,,,,,C20974,0.0,
4230,HilNeg,603.2453,604.2525718,,,,,C20137,0.0,
4231,HilNeg,603.2915,604.2987467,,,,,,0.0,
4232,HilNeg,603.329,604.3362705,,,,,,0.0,
4233,HilNeg,604.0306,605.0378572,,,,,,0.0,
4234,HilNeg,604.1748,605.1821058,,,,,,0.0,
4235,HilNeg,604.247,605.2542348,,,,,,0.0,
4236,HilNeg,605.0838,606.091071,,,,,,0.0,
4237,HilNeg,606.0828,607.0901247,,,,,C00043;C00203;C01170,1.896551724,C00043
4238,HilNeg,606.3746,607.3819015,,,,,,0.0,
4239,HilNeg,606.3856,607.3928809,,,,,,0.0,
4240,HilNeg,607.0865,608.0937662,,,,,,0.0,
4241,HilNeg,607.3598,608.3670914,,,,,,0.0,
4242,HilNeg,608.2993,609.3065807,,,,,,0.0,
4243,HilNeg,609.087,610.0942306,,,,,,0.0,
4244,HilNeg,610.0814,611.0886392,,,,,,0.0,
4245,HilNeg,610.3718,611.3790582,,,,,,0.0,
4246,HilNeg,611.3982,612.4054407,,,,,,0.0,
4247,HilNeg,612.0748,613.082055,,,,,,0.0,
4248,HilNeg,612.1664,613.1736892,,,,,,0.0,
4249,HilNeg,612.3054,613.3126849,,,,,,0.0,
4250,HilNeg,613.0334,614.0407088,,,,,,0.0,
4251,HilNeg,613.3537,614.3609469,,,,,C09246,0.0,
4252,HilNeg,615.2177,616.224935,,,,,,0.0,
4253,HilNeg,616.0064,617.0136663,,,,,,0.0,
4254,HilNeg,616.1805,617.1877731,,,,,,0.0,
4255,HilNeg,616.378,617.3853084,,,,,,0.0,
4256,HilNeg,616.4771,617.4844248,,,,,,0.0,
4257,HilNeg,617.1438,618.1510873,,,,,C20975,0.0,
4258,HilNeg,617.3583,618.3655727,,,,,,0.0,
4259,HilNeg,618.098,619.1052285,,,,,,0.0,
4260,HilNeg,619.1674,620.1746731,,,,,,0.0,
4261,HilNeg,619.3285,620.3357771,,,,,,0.0,
4262,HilNeg,620.0631,621.0703354,,,,,,0.0,
4263,HilNeg,620.1596,621.1669046,,,,,,0.0,
4264,HilNeg,621.107,622.1142855,,,,,,0.0,
4265,HilNeg,621.3433,622.3505516,,,,,C11606,0.0,
4266,HilNeg,622.1114,623.1186354,,,,,,0.0,
4267,HilNeg,622.1993,623.2065965,,,,,,0.0,
4268,HilNeg,622.3699,623.3772066,,,,,,0.0,
4269,HilNeg,622.3838,623.3910457,,,,,,0.0,
4270,HilNeg,622.927,623.934313,,,,,,0.0,
4271,HilNeg,623.1349,624.1422152,,,,,,0.0,
4272,HilNeg,623.4116,624.4188386,,,,,C15885,0.0,
4273,HilNeg,624.0976,625.1048525,,,,,,0.0,
4274,HilNeg,624.2404,625.247661,,,,,,0.0,
4275,HilNeg,625.1745,626.1818239,,,,,,0.0,
4276,HilNeg,625.4085,626.4157336,,,,,,0.0,
4277,HilNeg,626.4055,627.4127507,,,,,,0.0,
4278,HilNeg,627.0967,628.1039976,,,,,,0.0,
4279,HilNeg,627.2196,628.2269145,,,,,C09095,0.0,
4280,HilNeg,627.3888,628.3961211,,,,,,0.0,
4281,HilNeg,627.5316,628.538919,,,,,,0.0,
4282,HilNeg,628.0089,629.0161744,,,,,,0.0,
4283,HilNeg,628.3361,629.3433705,,,,,,0.0,
4284,HilNeg,629.1425,630.1497763,,,,,C03691,0.75862069,C03691
4285,HilNeg,629.3367,630.3440082,,,,,C07465,0.0,
4286,HilNeg,629.3879,630.3951373,,,,,,0.0,
4287,HilNeg,630.9856,631.992829,,,,,,0.0,
4288,HilNeg,631.1391,632.1464042,,,,,,0.0,
4289,HilNeg,631.3964,632.4036559,,,,,,0.0,
4290,HilNeg,632.1502,633.1574342,,,,,,0.0,
4291,HilNeg,633.1614,634.1686292,,,,,,0.0,
4292,HilNeg,633.2101,634.2174221,,,,,C12609,0.0,
4293,HilNeg,633.375,634.3822472,,,,,,0.0,
4294,HilNeg,633.3794,634.3867199,,,,,,0.0,
4295,HilNeg,634.1866,635.1939148,,,,,,0.0,
4296,HilNeg,634.3779,635.3851614,,,,,,0.0,
4297,HilNeg,635.0224,636.0296791,,,,,,0.0,
4298,HilNeg,636.0365,637.0437999,,,,,,0.0,
4299,HilNeg,636.1953,637.2025262,,,,,,0.0,
4300,HilNeg,637.1093,638.1165444,,,,,C12632,0.689655172,C12632
4301,HilNeg,637.2801,638.2874157,,,,,,0.0,
4302,HilNeg,638.1194,639.1266359,,,,,,0.0,
4303,HilNeg,638.3781,639.385375,,,,,,0.0,
4304,HilNeg,638.9034,639.910659,,,,,,0.0,
4305,HilNeg,639.1536,640.1608504,,,,,,0.0,
4306,HilNeg,639.4304,640.4376728,,,,,,0.0,
4307,HilNeg,639.5434,640.5506336,,,,,,0.0,
4308,HilNeg,640.222,641.2293172,,,,,,0.0,
4309,HilNeg,640.4486,641.4558421,,,,,,0.0,
4310,HilNeg,641.4211,642.4283847,,,,,,0.0,
4311,HilNeg,641.5819,642.5892232,,,,,,0.0,
4312,HilNeg,642.1676,643.1749086,,,,,,0.0,
4313,HilNeg,642.9919,643.9992131,,,,,,0.0,
4314,HilNeg,643.3477,644.3550157,,,,,,0.0,
4315,HilNeg,643.374,644.3813024,,,,,,0.0,
4316,HilNeg,644.148,645.1552298,,,,,,0.0,
4317,HilNeg,644.3273,645.3345938,,,,,,0.0,
4318,HilNeg,644.9723,645.9796095,,,,,,0.0,
4319,HilNeg,645.0543,646.0616123,,,,,,0.0,
4320,HilNeg,645.3637,646.3710203,,,,,C08920,0.0,
4321,HilNeg,646.0715,647.0787771,,,,,,0.0,
4322,HilNeg,646.158,647.1652545,,,,,,0.0,
4323,HilNeg,646.3759,647.3831599,,,,,C13902,0.0,
4324,HilNeg,647.3608,648.3680512,,,,,,0.0,
4325,HilNeg,647.371,648.378286,,,,,,0.0,
4326,HilNeg,648.144,649.1512799,,,,,,0.0,
4327,HilNeg,648.3529,649.3601527,,,,,,0.0,
4328,HilNeg,648.3645,649.3718231,,,,,,0.0,
4329,HilNeg,649.3618,650.3691142,,,,,,0.0,
4330,HilNeg,650.0621,651.0693548,,,,,,0.0,
4331,HilNeg,650.9966,652.0039252,,,,,,0.0,
4332,HilNeg,651.224,652.2313178,,,,,,0.0,
4333,HilNeg,653.1208,654.1280629,,,,,,0.0,
4334,HilNeg,653.401,654.4083164,,,,,,0.0,
4335,HilNeg,653.4208,654.4281107,,,,,,0.0,
4336,HilNeg,654.3712,655.3784926,,,,,,0.0,
4337,HilNeg,654.9448,655.9520616,,,,,,0.0,
4338,HilNeg,655.2366,656.2438716,,,,,,0.0,
4339,HilNeg,655.5629,656.570183,,,,,,0.0,
4340,HilNeg,657.0091,658.0163394,,,,,,0.0,
4341,HilNeg,657.172,658.1792958,,,,,,0.0,
4342,HilNeg,657.3877,658.3949413,,,,,,0.0,
4343,HilNeg,657.499,658.5063117,,,,,,0.0,
4344,HilNeg,658.2356,659.2428394,,,,,,0.0,
4345,HilNeg,659.225,660.2322691,,,,,,0.0,
4346,HilNeg,659.4138,660.4211241,,,,,C09153,0.0,
4347,HilNeg,661.1697,662.1769314,,,,,,0.0,
4348,HilNeg,661.1945,662.2017659,,,,,,0.0,
4349,HilNeg,661.3847,662.3920082,,,,,,0.0,
4350,HilNeg,662.2135,663.2207559,,,,,,0.0,
4351,HilNeg,662.3845,663.3918207,,,,,,0.0,
4352,HilNeg,663.3992,664.4064359,,,,,,0.0,
4353,HilNeg,664.9964,666.0036997,,,,,,0.0,
4354,HilNeg,665.1342,666.1414715,,,,,,0.0,
4355,HilNeg,666.1404,667.1476907,,,,,,0.0,
4356,HilNeg,667.1217,668.1289694,,,,,,0.0,
4357,HilNeg,667.2784,668.2857114,,,,,C10669;C10693,0.0,
4358,HilNeg,667.5559,668.5631727,,,,,C05812,0.0,
4359,HilNeg,668.1781,669.1853809,,,,,,0.0,
4360,HilNeg,669.5795,670.5867295,,,,,,0.0,
4361,HilNeg,670.2914,671.2986317,,,,,,0.0,
4362,HilNeg,670.4258,671.4330768,,,,,,0.0,
4363,HilNeg,671.111,672.1182733,,,,,,0.0,
4364,HilNeg,671.2141,672.221353,,,,,,0.0,
4365,HilNeg,671.347,672.3543151,,,,,,0.0,
4366,HilNeg,671.4288,672.436047,,,,,,0.0,
4367,HilNeg,672.3924,673.3996428,,,,,,0.0,
4368,HilNeg,673.0497,674.0570183,,,,,,0.0,
4369,HilNeg,673.3898,674.3971009,,,,,,0.0,
4370,HilNeg,673.4976,674.5049114,,,,,,0.0,
4371,HilNeg,674.3829,675.3901564,,,,,,0.0,
4372,HilNeg,675.1207,676.1279668,,,,,,0.0,
4373,HilNeg,675.3872,676.394478,,,,,,0.0,
4374,HilNeg,676.3852,677.3924499,,,,,,0.0,
4375,HilNeg,677.0138,678.0210912,,,,,,0.0,
4376,HilNeg,677.1655,678.172736,,,,,,0.0,
4377,HilNeg,677.1787,678.1859956,,,,,,0.0,
4378,HilNeg,677.4072,678.4144718,,,,,,0.0,
4379,HilNeg,678.1821,679.1893538,,,,,,0.0,
4380,HilNeg,679.056,680.0633098,,,,,,0.0,
4381,HilNeg,679.1532,680.1604936,,,,,,0.0,
4382,HilNeg,680.1677,681.1749902,,,,,,0.0,
4383,HilNeg,680.9741,681.9813736,,,,,,0.0,
4384,HilNeg,681.1841,682.191362,,,,,,0.0,
4385,HilNeg,681.982,682.9892695,,,,,,0.0,
4386,HilNeg,682.2001,683.2073636,,,,,,0.0,
4387,HilNeg,683.0781,684.0853651,,,,,,0.0,
4388,HilNeg,683.1861,684.1933271,,,,,,0.0,
4389,HilNeg,683.5019,684.5091275,,,,,,0.0,
4390,HilNeg,683.5964,684.6036657,,,,,,0.0,
4391,HilNeg,684.1752,685.1824981,,,,,,0.0,
4392,HilNeg,685.2757,686.282953,,,,,,0.0,
4393,HilNeg,685.43,686.4372856,,,,,,0.0,
4394,HilNeg,686.0362,687.043466,,,,,C04426;C20245,0.0,
4395,HilNeg,686.4196,687.4268818,,,,,C01946,0.0,
4396,HilNeg,687.1921,688.1993737,,,,,,0.0,
4397,HilNeg,687.3078,688.3150324,,,,,,0.0,
4398,HilNeg,687.3945,688.4018,,,,,,0.0,
4399,HilNeg,688.1837,689.1909312,,,,,,0.0,
4400,HilNeg,688.3921,689.3993403,,,,,,0.0,
4401,HilNeg,688.9914,689.9986452,,,,,,0.0,
4402,HilNeg,689.0988,690.106057,,,,,,0.0,
4403,HilNeg,689.4179,690.4251385,,,,,C09234,0.0,
4404,HilNeg,690.4198,691.4270881,,,,,,0.0,
4405,HilNeg,691.0918,692.0990752,,,,,C13024,0.0,
4406,HilNeg,691.4009,692.4082199,,,,,,0.0,
4407,HilNeg,692.09,693.0972714,,,,,,0.0,
4408,HilNeg,692.2161,693.2233698,,,,,,0.0,
4409,HilNeg,692.9984,694.0057119,,,,,,0.0,
4410,HilNeg,693.3964,694.4036636,,,,,,0.0,
4411,HilNeg,694.1877,695.1950245,,,,,C06787,0.0,
4412,HilNeg,694.9708,695.9781084,,,,,,0.0,
4413,HilNeg,695.3258,696.3330407,,,,,C09655,0.0,
4414,HilNeg,695.5768,696.584102,,,,,,0.0,
4415,HilNeg,697.0069,698.0141319,,,,,,0.0,
4416,HilNeg,697.2241,698.2314108,,,,,,0.0,
4417,HilNeg,698.0138,699.0210312,,,,,,0.0,
4418,HilNeg,698.2096,699.2168956,,,,,,0.0,
